ID,Restaurant,Address,Time,Price,District,min_price,max_price,avg_price,negative_deliver,negative_food,negative_price,negative_staff,negative_store,neutral_deliver,neutral_food,neutral_price,neutral_staff,neutral_store,positive_deliver,positive_food,positive_price,positive_staff,positive_store,Rating
1222,Hào Sữa Pháp - Lê Văn Lương,"96 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",06:15 - 22:55,6.000 - 20.000,Quận 7,6000,20000,13000.0,1,2,0,0,0,0,4,0,0,0,0,6,1,0,0,5.957142857142857
1223,Cua Bầu Hiển - Cua - Lê Văn Lương,"174C Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",08:00 - 20:45,0 - 0,Quận 7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10.0
1224,Quán Phở Hậu,"2B Đường Số 12, P. Tân Quy, Quận 7, TP. HCM",06:18 - 20:30,30.000 - 55.000,Quận 7,30000,55000,42500.0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,7.630769230769231
1225,Mì Quảng 3 Anh Em - Huỳnh Tấn Phát,"596 Huỳnh Tấn Phát, P. Tân Phú, Quận 7, TP. HCM",06:00 - 22:00,30.000 - 40.000,Quận 7,30000,40000,35000.0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,6.466666666666666
1226,Cháo Dinh Dưỡng Wow - 110 Lê Văn Lương,"110 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",06:00 - 19:00,12.000 - 25.000,Quận 7,12000,25000,18500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4
1227,Phở Thìn 13 Lò Đúc Cơ Sở Happy Valley Q7,"H0 01 Lô H, Chung Cư Happy Valley, Đường N-Bắc, P. Tân Phong, Quận 7, TP. HCM",06:00 - 21:00,20.000 - 100.000,Quận 7,20000,100000,60000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.4
1228,Chay Mộc Hoa - Đường Số 5,"C25 Đường Số 5, P. Phú Mỹ, Quận 7, TP. HCM",07:00 - 14:00 | 16:00 - 20:30,10.000 - 50.000,Quận 7,10000,50000,30000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6
1229,Bánh Mì Ông Hưng 1 - Phạm Thái Bường,"458 Phạm Thái Bường, P. Tân Phong, Quận 7, TP. HCM",06:30 - 19:20,15.000 - 25.000,Quận 7,15000,25000,20000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7.55
1230,Lotteria - Phú Mỹ Hưng,"SB2-1 Mỹ Khánh 2, Quận 7, TP. HCM",08:00 - 22:15,30.000 - 77.000,Quận 7,30000,77000,53500.0,0,4,0,0,0,0,1,0,0,0,0,19,0,0,0,6.866666666666667
1231,Cơm Gà Xối Mỡ Vi Anh - Lê Văn Lương,"190 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",,30.000 - 30.000,Quận 7,30000,30000,30000.0,0,3,0,0,0,0,2,1,0,0,0,17,0,0,0,7.434782608695652
1232,Nhà Hàng Chay The Vegan Garden,"3SB1-9, Số 2 Mỹ Viên, Chung Cư Mỹ Viên, P. Tân Phú, Quận 7, TP. HCM",08:00 - 21:00,40.000 - 100.000,Quận 7,40000,100000,70000.0,0,3,0,0,0,1,3,0,0,0,0,8,0,0,0,6.6
1234,Quán Hiền - Mì Quảng & Bún Cá Ngừ,"56 Đường Số 10, P. Tân Quy, Quận 7, TP. HCM",06:05 - 19:30,25.000 - 30.000,Quận 7,25000,30000,27500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.0
1236,Sushi 88 - Điểm Tâm Sáng - Đường Số 14,"44 - 46 Đường Số 14, P. Tân Hưng, Quận 7, TP. HCM",06:30 - 13:00,0 - 0,Quận 7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7.866666666666666
1237,Phở Ngọc - Đường 79,"125 Đường 79, P. Tân Quy, Quận 7, TP. HCM",06:00 - 13:00 | 16:00 - 21:30,30.000 - 72.000,Quận 7,30000,72000,51000.0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,6.540000000000001
1238,Cơm Sườn 86,"86 Phạm Hữu Lầu, Quận 7, TP. HCM",06:15 - 21:00,25.000 - 35.000,Quận 7,25000,35000,30000.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5.733333333333333
1240,Thành Đạt - Hủ Tiếu Nam Vang,"109 Âu Dương Lân, P. 2, Quận 8, TP. HCM",00:00 - 23:59,38.000 - 58.000,Quận 8,38000,58000,48000.0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,6.1000000000000005
1241,Cô Hai Quán - Bánh Hỏi Heo Quay & Mì Nui Xào Bò,"227/34 Liên Tỉnh 5, P. 5, Quận 8, TP. HCM",07:00 - 18:30,20.000 - 30.000,Quận 8,20000,30000,25000.0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,9.660869565217391
1243,Bún Bò Huế Minh Sơn - Phạm Thế Hiển,"889 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",07:30 - 23:00,25.000 - 50.000,Quận 8,25000,50000,37500.0,1,0,0,0,0,0,1,0,0,0,0,20,0,0,0,7.572727272727272
1248,Bếp Steak Ruhi,"64 Phong Phú, P. 12, Quận 8, TP. HCM",08:00 - 19:30,20.000 - 55.000,Quận 8,20000,55000,37500.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9.6
1249,Cháo Trắng & Cháo Đậu HP - Hoàng Minh Đạo,"16 Hoàng Minh Đạo, P. 5, Quận 8, TP. HCM",06:30 - 21:57,5.000 - 25.000,Quận 8,5000,25000,15000.0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,8.422222222222222
1254,Mỳ Quảng Hương Quê - Mỳ Quảng - 25 Tạ Quang Bửu,"25 Tạ Quang Bửu, P. 3, Quận 8, TP. HCM",06:00 - 21:45,0 - 0,Quận 8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
1256,Lotteria - Tuy Lý Vương CoopMart,"40 - 54 Tuy Lý Vương, P. 13, Quận 8, TP. HCM",07:30 - 21:30,18.000 - 310.000,Quận 8,18000,310000,164000.0,1,2,0,0,0,0,1,0,0,0,0,6,0,0,0,6.9799999999999995
1258,Cơm Chay Thuận Ý,"84 Tạ Quang Bửu, P. 3, Quận 8, TP. HCM",07:00 - 20:00,30.000 - 50.000,Quận 8,30000,50000,40000.0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6.04
1259,Mì Quảng 3 Anh Em - Nguyễn Thị Tần,"90 Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",07:00 - 21:30,20.000 - 50.000,Quận 8,20000,50000,35000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6.85
1261,Phượng 22F - Bún Riêu & Canh Bún,"22F Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",07:00 - 18:00,25.000 - 45.000,Quận 8,25000,45000,35000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9
1262,Gâu Gâu - Cơm Bò Xèo Chảo Gang,"238/15/8 Liên Tỉnh 5, P. 6, Quận 8, TP. HCM",09:00 - 19:00,25.000 - 47.000,Quận 8,25000,47000,36000.0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,8.1
1263,Cô Ba Chân Gà - Shop Online,"263A/18 Ba Đình, P. 8, Quận 8, TP. HCM",,70.000 - 400.000,Quận 8,70000,400000,235000.0,0,4,0,0,0,0,3,0,0,0,1,16,0,0,0,8.674999999999999
1264,Thằng Bờm - Bún Đậu Mắm Tôm - Phạm Hùng,"320 Phạm Hùng, P. 5, Quận 8, TP. HCM",,25.000 - 55.000,Quận 8,25000,55000,40000.0,0,2,0,0,0,1,0,0,0,0,0,10,0,0,0,8.676923076923076
1265,The Pizza Company - Quốc Lộ 50,"310 - 312 Quốc Lộ 50, P. 6, Quận 8, TP. HCM",,100.000 - 300.000,Quận 8,100000,300000,200000.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.3999999999999995
1266,Quán Phở Thanh,"2A Đỗ Ngọc Quang, P. 4, Quận 8, TP. HCM",06:30 - 12:30 | 17:00 - 21:00,28.000 - 40.000,Quận 8,28000,40000,34000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9.2
1267,Lotteria - Dương Bá Trạc,"111 Dương Bá Trạc, Quận 8, TP. HCM",08:00 - 21:00,30.000 - 88.000,Quận 8,30000,88000,59000.0,0,0,0,0,0,0,4,0,0,0,0,96,0,0,0,8.24
1268,Quán Chay Hội Ngộ - Hồ Thành Biên,"15 Hồ Thành Biên, P. 4, Quận 8, TP. HCM",06:30 - 19:00,10.000 - 25.000,Quận 8,10000,25000,17500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.8
1269,Hồng Ký - Hủ Tíu Mì Hoành Thánh & Mì Vịt Tiềm,"362 Phạm Thế Hiển, P. 3, Quận 8, TP. HCM",06:00 - 12:00 | 15:00 - 23:59,40.000 - 100.000,Quận 8,40000,100000,70000.0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8.885714285714286
1270,Hoàng Ty - Đặc Sản Trảng Bàng - Tạ Quang Bửu,"821 Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",08:00 - 21:00,40.000 - 100.000,Quận 8,40000,100000,70000.0,0,2,0,0,0,0,1,0,0,0,0,24,1,0,0,7.321428571428571
1271,Ghiền Chè Bưởi - Shop Online,"311/36 Dương Bá Trạc, P. 1, Quận 8, TP. HCM",00:00 - 23:59,5.000 - 35.000,Quận 8,5000,35000,20000.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9.257142857142856
1272,Bếp Nhà Xoài - Nguyễn Văn Của,"41 Nguyễn Văn Của, P. 13, Quận 8, TP. HCM",07:00 - 12:00 | 17:00 - 20:30,22.000 - 50.000,Quận 8,22000,50000,36000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.0
1273,Bánh Tráng Dẻo Nyny - Trần Văn Thành,"11/16 Trần Văn Thành, P. 8, Quận 8, TP. HCM",03:00 - 19:00,5.000 - 13.000,Quận 8,5000,13000,9000.0,0,3,0,0,0,0,1,0,0,0,0,7,1,0,0,7.733333333333333
1274,Lam Thiên Yến - Yến Tươi Chưng Nóng - Phạm Đức Sơn,"192A Phạm Đức Sơn, P. 16, Quận 8, TP. HCM",00:00 - 23:59,0 - 0,Quận 8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
1275,Tiệm Bánh Susan Bakery,"42A Đường 783 Tạ Quang Bửu, P. 4, Quận 8, TP. HCM",07:00 - 23:59,70.000 - 400.000,Quận 8,70000,400000,235000.0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,7.05
1276,Hủ Tiếu Nam Vang A Huy - Cao Lỗ,"35/9C Đường Cao Lỗ, P. 4, Quận 8, TP. HCM",06:00 - 10:00,11.000 - 63.000,Quận 8,11000,63000,37000.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8.799999999999999
1277,Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4, Quận 8, TP. HCM",05:30 - 12:30,0 - 0,Quận 8,0,0,0.0,0,6,0,0,0,0,2,0,0,0,0,92,0,0,0,9.884
1278,Bún Chả Cá Quy Nhơn - Phạm Thế Hiển,"562 Phạm Thế Hiển, Quận 8, TP. HCM",07:00 - 20:30,20.000 - 30.000,Quận 8,20000,30000,25000.0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,8.666666666666666
1279,Ái Hồng - Nui Mì & Cơm Xào Bò,"95 Nguyễn Chế Nghĩa, P. 12, Quận 8, TP. HCM",06:00 - 11:30,20.000 - 30.000,Quận 8,20000,30000,25000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
1280,Quán Cơm Chiên 180,"152A/9 Hưng Phú, P. 8, Quận 8, TP. HCM",08:00 - 21:55,15.000 - 60.000,Quận 8,15000,60000,37500.0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,6.628571428571428
1281,Phở Nị & Bò Kho,"726 Hưng Phú, Quận 8, TP. HCM",06:50 - 23:59,35.000 - 45.000,Quận 8,35000,45000,40000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
1282,Lò Bánh Mì & Heo Quay A Nhiều 2,"244 Dương Bá Trạc, Quận 8, TP. HCM",05:00 - 15:00,3.000 - 40.000,Quận 8,3000,40000,21500.0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,6.109090909090909
1283,Cơm Gà Xối Mỡ 142 - Ba Đình,"142 Ba Đình, P. 10, Quận 8, TP. HCM",,20.000 - 55.000,Quận 8,20000,55000,37500.0,0,12,0,0,0,0,16,0,1,0,0,71,0,0,0,6.29
1284,Phở 25 - Chi Nhánh Q8,"53 Dương Quang Đông (Đường 1011 Cũ), P. 5, Quận 8, TP. HCM",06:00 - 13:00 | 16:00 - 22:00,30.000 - 50.000,Quận 8,30000,50000,40000.0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0
1285,Chị Gà - Cơm Tấm - Phạm Thế Hiển,"1873/21 Phạm Thế Hiển, P. 6, Quận 8, TP. HCM",07:00 - 10:00,0 - 0,Quận 8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.6
1287,Cháo Dinh Dưỡng Panda - Đặng Chất,"12 Đặng Chất, P. 3, Quận 8, TP. HCM",06:00 - 17:45,13.000 - 35.000,Quận 8,13000,35000,24000.0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,9.325925925925926
1288,Gỏi Cuốn & Bánh Mì Hấp 85,"85 Âu Dương Lân, P. 3, Quận 8, TP. HCM",08:00 - 17:10,7.000 - 45.000,Quận 8,7000,45000,26000.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.1999999999999997
1291,Bayon - Hủ Tiếu Nam Vang - Bùi Minh Trực,"208 Bùi Minh Trực, P. 5, Quận 8, TP. HCM",06:00 - 22:00,28.000 - 45.000,Quận 8,28000,45000,36500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
1292,Bánh Tráng Gây Nghiện,"1/114 Tùng Thiện Vương, P. 11, Quận 8, TP. HCM",00:00 - 23:59,7.000 - 35.000,Quận 8,7000,35000,21000.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7.533333333333334
1295,Chong Chóng Bakery - Bánh Ngon Nhà Làm - Hưng Phú,"782 Hưng Phú, P. 10, Quận 8, TP. HCM",08:00 - 22:00,10.000 - 25.000,Quận 8,10000,25000,17500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6
1297,Bửu Ký Mì Gia,"1434H Phạm Thế Hiển, P. 5, Quận 8, TP. HCM",06:00 - 11:30 | 16:00 - 20:50,25.000 - 30.000,Quận 8,25000,30000,27500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5
1298,Gà Mơ - Gà Rán & Bánh Gạo - Phạm Hùng,"13/20a Phạm Hùng, P. 4, Quận 8, TP. HCM",08:00 - 21:30,10.000 - 50.000,Quận 8,10000,50000,30000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.7
1299,Oanh - Cơm Tấm & Bún Thịt Nướng,"788 Hưng Phú, P. 10, Quận 8, TP. HCM",06:00 - 14:00,20.000 - 25.000,Quận 8,20000,25000,22500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
1301,Kem Nhãn Công Thành,"231/43 Dương Bá Trạc, P. 1, Quận 8, TP. HCM",06:00 - 22:00,15.000 - 60.000,Quận 8,15000,60000,37500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.7
1302,Quán Cơm Lê Nhung - Đường Số 6,"23 Đường Số 6, P. 6, Quận 8, TP. HCM",07:07 - 20:55,25.000 - 55.000,Quận 8,25000,55000,40000.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8.266666666666667
1306,Quán Cơm Cô Thủy,"27 Nguyễn Chế Nghĩa, P. 13, Quận 8, TP. HCM",06:00 - 20:30 | 09:00 - 21:00,25.000 - 250.000,Quận 8,25000,250000,137500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
1308,Huy Ký Mì Gia - Hưng Phú,"730 Hưng Phú, P. 10, Quận 8, TP. HCM",06:00 - 10:00 | 15:00 - 21:00,10.000 - 40.000,Quận 8,10000,40000,25000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.4
1309,Xúc Xích Đức Anh Ba Tây - Dương Bá Trạc,"174 Dương Bá Trạc, P. 2, Quận 8, TP. HCM",06:00 - 08:40 | 15:00 - 20:40,25.000 - 190.000,Quận 8,25000,190000,107500.0,0,6,0,0,0,1,4,0,0,0,0,65,0,0,0,7.6000000000000005
1311,Bánh Dừa Cadé Chú Lợi,"775 Hưng Phú, P. 9, Quận 8, TP. HCM",06:30 - 20:00,5.000 - 10.000,Quận 8,5000,10000,7500.0,0,2,0,0,0,0,1,0,0,0,0,13,0,0,0,7.4625
1312,Bếp Nhà Bao Tiểu Thư - Cơm & Bánh Tằm Bì,"43 Đào Cam Mộc, P. 4, Quận 8, TP. HCM",07:29 - 19:59,25.000 - 35.000,Quận 8,25000,35000,30000.0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,7.454545454545454
1313,Bánh Tét Anh Đào - Shop Online,"129 Nguyễn Duy, P. 9, Quận 8, TP. HCM",07:00 - 20:30,15.000 - 150.000,Quận 8,15000,150000,82500.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7.533333333333333
1317,Khô Gà Lá Chanh HCM - Âu Dương Lân - Shop Online,"154/83/26D Âu Dương Lân, P. 3, Quận 8, TP. HCM",08:00 - 22:00,50.000 - 280.000,Quận 8,50000,280000,165000.0,0,0,0,0,0,0,2,0,0,0,1,13,0,0,0,8.1625
1320,Xôi Xéo Hà Nội,"82 Đ. Châu Thị Hóa, P. 4, Quận 8, TP. HCM",07:00 - 19:00,10.000 - 35.000,Quận 8,10000,35000,22500.0,0,4,0,0,0,0,2,0,0,0,0,22,0,0,0,7.05
1322,Bánh Cuốn 72,"120 Tuy Lý Vương, P. 13, Quận 8, TP. HCM",06:00 - 21:00,18.000 - 28.000,Quận 8,18000,28000,23000.0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,8.066666666666666
1324,Hủ Tiếu Nam Vang Liến Húa - Đào Cam Mộc,"135 Đào Cam Mộc, P. 4, Quận 8, TP. HCM",06:00 - 21:00,25.000 - 60.000,Quận 8,25000,60000,42500.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8.1
1331,Thành Đạt - Hủ Tiếu Nam Vang - Quốc Lộ 50,"272 Quốc Lộ 50, P. 6, Quận 8, TP. HCM",00:00 - 23:59,35.000 - 40.000,Quận 8,35000,40000,37500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.5
1333,Cơm Gà Hòa Bình - Phạm Thế Hiển,"280G Phạm Thế Hiển, P. 3, Quận 8, TP. HCM",,49.000 - 159.000,Quận 8,49000,159000,104000.0,0,1,0,0,0,0,2,0,0,0,0,20,0,0,0,7.626086956521739
1335,"Liến Húa - Hủ Tiếu Nam Vang, Há Cảo & Xíu Mại","Chung Cư Green River - Lô A, 2225 Phạm Thế Hiển, P. 6, Quận 8, TP. HCM",00:00 - 23:59,50.000 - 100.000,Quận 8,50000,100000,75000.0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,1,6.540000000000001
1342,Cơm Gà Ngon - Âu Dương Lân,"104 Âu Dương Lân, P. 3, Quận 8, TP. HCM",08:00 - 20:50,25.000 - 40.000,Quận 8,25000,40000,32500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
1343,Canh Bún & Bún Riêu Bạch Tuộc,"8K Nguyễn Thị Tần, Quận 8, TP. HCM",07:00 - 10:00,15.000 - 30.000,Quận 8,15000,30000,22500.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5.8
1344,Ăn Vặt Quận 8 - Khô Bò & Khô Gà - Phạm Thế Hiển,"1917/44 Phạm Thế Hiển, P. 6, Quận 8, TP. HCM",00:00 - 23:59,0 - 0,Quận 8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
1345,Thiên Ân - Bánh Mì Hà Nội,"771B Hưng Phú, P. 9, Quận 8, TP. HCM",05:30 - 23:00,10.000 - 350.000,Quận 8,10000,350000,180000.0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,8.371428571428572
1348,Bún Cá Châu Đốc 77,"875 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",07:00 - 22:30,25.000 - 30.000,Quận 8,25000,30000,27500.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6.6000000000000005
1358,Bún Đậu Mắm Tôm H-Famil - Man Thiện,"202A3 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",10:00 - 13:00 | 16:00 - 21:00,40.000 - 60.000,Quận 9,40000,60000,50000.0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,5.777777777777778
1362,Cơm Cháy Kho Quẹt Nhà Bơ,"250 Đỗ Xuân Hợp, P. Phước Long A, Quận 9, TP. HCM",,15.000 - 50.000,Quận 9,15000,50000,32500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.9
1363,Lò Quay Văn Anh - Chân Giò Rút Xương & Gà Nướng Muối Ớt,"24B Tây Hòa, P. Phước Long A, Quận 9, TP. HCM",,180.000 - 500.000,Quận 9,180000,500000,340000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
1365,Nhi Nhi - Bún Thịt Nướng & Bánh Mì Xíu Mại,"7 Trương Văn Hải, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,25.000 - 40.000,Quận 9,25000,40000,32500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.4
1366,Nhà Mẹt - Bún Đậu & Mì Trộn Lòng Đào,"168 Nam Hòa, P. Phước Long A, Quận 9, TP. HCM",,2.000 - 130.000,Quận 9,2000,130000,66000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.2
1367,Bún Đậu Tôn Đào - Ehome S,"Tầng Trệt, C015 Block C, Tầng Trệt 15 Ehome S, Đường 2A, P. Phú Hữu, Quận 9, TP. HCM",,8.000 - 90.000,Quận 9,8000,90000,49000.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8.525
1368,Vati - Cơm Văn Phòng & Ăn Vặt - Shop Online,"73/45/7 Đình Phong Phú, P. Tăng Nhơn Phú B, Quận 9, TP. HCM",,5.000 - 40.000,Quận 9,5000,40000,22500.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.3
1369,"Baby Chicken - Gà Rán, Khoai Tây Chiên & Khoai Lang Lắc - Shop Online","1063A Nguyễn Xiển, P. Long Bình, Quận 9, TP. HCM",,10.000 - 30.000,Quận 9,10000,30000,20000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8.65
1374,Bún Đậu Mắm Tôm H-Famil - 464 Lê Văn Việt,"464 Lê Văn Việt, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",09:30 - 22:00,25.000 - 65.000,Quận 9,25000,65000,45000.0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,6.457142857142857
1381,Bún Đậu Mắm Tôm H-Famil - Man Thiện,"202A3 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, TP. HCM",10:00 - 13:00 | 16:00 - 21:00,40.000 - 60.000,Quận 9,40000,60000,50000.0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,5.777777777777778
1382,Bún Đậu Mắm Tôm H-Famil - Lê Văn Việt,"136 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",09:00 - 21:30,30.000 - 60.000,Quận 9,30000,60000,45000.0,0,5,0,0,0,0,1,1,0,0,0,4,0,0,0,3.436363636363636
1384,K12 - Bánh Tráng Nướng,"261A Nam Hòa, P. Phước Long A, Quận 9, TP. HCM",,15.000 - 25.000,Quận 9,15000,25000,20000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
1385,Bếp Nhà Chang - Bánh Mì Pate Xíu Mại,"46/6/2 Đường Số 5, P. Tân Nhơn Phú B, Quận 9, TP. HCM",,25.000 - 50.000,Quận 9,25000,50000,37500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
1386,Sữa Chua Trân Châu Hạ Long Quảng Ninh - Đường Số 1,"TM13, Block C - Chung Cư 9 View, Đường Số 1, P. Phước Long B, Quận 9, TP. HCM",,20.000 - 45.000,Quận 9,20000,45000,32500.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.6
1392,Gà Rán & Burger McDonald’s Saigon Supermarket,"Siêu Thị Sài Gòn, 460 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",07:00 - 23:59,30.000 - 100.000,Quận 10,30000,100000,65000.0,0,13,0,2,0,0,4,0,1,0,0,64,0,0,0,6.661904761904762
1393,Bánh Bao Thọ Phát - 182 Nguyễn Tri Phương,"182 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",05:30 - 22:00,2.000 - 45.000,Quận 10,2000,45000,23500.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4.133333333333334
1394,Cơm Tấm Hậu - Tô Hiến Thành,"235 Tô Hiến Thành, P. 13, Quận 10, TP. HCM",07:00 - 23:45,35.000 - 55.000,Quận 10,35000,55000,45000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8
1395,Cháo Dinh Dưỡng Việt Soup - Hòa Hảo,"007 Lô F Chung Cư Ngô Gia Tự, Hòa Hảo, P. 2, Quận 10, TP. HCM",05:30 - 20:00,12.000 - 25.000,Quận 10,12000,25000,18500.0,0,2,0,0,0,0,1,0,0,0,1,5,0,0,0,6.488888888888889
1396,Sủi Cảo Huy Ngân,"538 Lý Thái Tổ, P. 10, Quận 10, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 10,35000,50000,42500.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6.880000000000001
1397,Cháo Trẻ Em - Cháo Dinh Dưỡng UNO - Lý Thái Tổ,"377 Lý Thái Tổ, P. 9, Quận 10, TP. HCM",06:00 - 19:30,20.000 - 40.000,Quận 10,20000,40000,30000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
1398,Cơm - Mì Gà Da Giòn,"310 Bà Hạt, P. 9, Quận 10, TP. HCM",,35.000 - 35.000,Quận 10,35000,35000,35000.0,0,2,0,0,0,0,1,0,0,0,0,16,0,0,0,8.042105263157893
1399,Con Gà Nướng - Thành Thái,"152/7 Thành Thái, P. 12, Quận 10, TP. HCM",08:00 - 22:00,25.000 - 150.000,Quận 10,25000,150000,87500.0,0,24,0,0,0,0,11,0,0,0,1,63,0,1,0,5.796
1400,Busan Korean Food - Nguyễn Tri Phương,"272A Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",09:30 - 21:00,40.000 - 150.000,Quận 10,40000,150000,95000.0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,5.76
1401,Bánh Mì Má Hải - Vĩnh Viễn,"388 Vĩnh Viễn, P. 8, Quận 10, TP. HCM",06:30 - 18:00,10.000 - 20.000,Quận 10,10000,20000,15000.0,0,1,0,0,0,0,2,0,0,0,0,28,0,0,0,7.709677419354839
